,item_id,shop_id,shop_name,name,currency,stock,ctime,historical_sold,liked_count,cat_id,brand,price,price_min,price_max,price_min_before_discount,price_max_before_discount,raw_discount,rating_total,rating_1_star,rating_2_star,rating_3_star,rating_4_star,rating_5_star,rating_star,shop_location,crawl_date
0,19689873127,210001661,Routine Official,Áo Thun Nữ Tay Ngắn Nhãn Trang Trí Form Fitted - Routine 10F22TSSW003,VND,24,2023-05-20,45,8,100017,,149000,149000,149000,229000,229000,35,9,1,0,0,1,7,4.444444444444445,TP. Hồ Chí Minh,2023-11-12
0,17794895536,210001661,Routine Official,Quần Jean Nam Trơn Form Carrot - Routine 10S23DPA026,VND,5,2023-05-20,33,33,100011,,549000,549000,549000,-1,-1,0,7,0,0,0,0,7,5.0,TP. Hồ Chí Minh,2023-11-12
0,23026402111,210001661,Routine Official,Quần Jean Nam Trơn Form Slim - Routine 10F22DPA014,VND,1,2023-05-20,12,5,100011,,329000,329000,329000,549000,549000,40,5,0,0,0,0,5,5.0,TP. Hồ Chí Minh,2023-11-12
0,20284238278,210001661,Routine Official,Áo Sơ Mi Nam Tay Dài Flannel Kẻ Caro Nhãn Trang Trí Form Loose - Routine 10F23SHL028,VND,117,2023-05-20,6,8,100011,,589000,589000,589000,599000,599000,2,2,0,0,0,0,2,5.0,TP. Hồ Chí Minh,2023-11-12
0,16084571775,210001661,Routine Official,Quần Jean Nam Trơn Form Slim - Routine 10S21DPA006CR1,VND,7,2023-05-20,151,25,100011,,329000,329000,329000,480000,480000,31,40,2,0,1,1,36,4.725,TP. Hồ Chí Minh,2023-11-12
0,22855616412,210001661,Routine Official,Dây nịt khóa xoay - Routine 10F23BEL002,VND,12,2023-05-22,1,1,100011,,490000,490000,490000,499000,499000,2,1,0,0,0,1,0,4.0,TP. Hồ Chí Minh,2023-11-12
0,17695421628,210001661,Routine Official,Áo Sơ Mi Nam Tay Ngắn Sợi Coffee Trơn Form Fitted - Routine 10S22SHS010CR2,VND,1775,2023-05-22,67,27,100011,,299000,299000,299000,383000,383000,22,16,1,0,0,1,14,4.6875,TP. Hồ Chí Minh,2023-11-12
0,16894904043,210001661,Routine Official,Áo Thun Nam Tay Ngắn Vải Coffee Thêu Chữ Form Fitted - Routine 10S23TSS075,VND,107,2023-05-22,54,14,100011,,399000,399000,429000,429000,429000,7,7,0,0,0,1,6,4.857142857142857,TP. Hồ Chí Minh,2023-11-12
0,22871070817,210001661,Routine Official,Áo Polo Nam Tay Ngắn Phối Chỉ Màu Form Fitted - Routine 10F22POL005,VND,28,2023-05-22,16,7,100011,,249000,249000,249000,429000,429000,42,2,0,0,0,0,2,5.0,TP. Hồ Chí Minh,2023-11-12
0,19078552464,210001661,Routine Official,Áo Thun Nữ Tay Ngắn Trơn Form Regular - Routine 10F22TSSW012,VND,13,2023-05-22,44,29,100017,,129000,129000,129000,199000,199000,35,8,0,0,0,0,8,5.0,TP. Hồ Chí Minh,2023-11-12
0,23112748980,210001661,Routine Official,Áo Hoodie Nữ Tay Dài Thêu Logo Form Regular - Routine 10F22HODW001,VND,30,2023-05-22,9,25,100017,,310000,310000,310000,520000,520000,40,4,0,0,0,1,3,4.75,TP. Hồ Chí Minh,2023-11-12
0,20730485028,210001661,Routine Official,Áo Thun Nam Tay Ngắn Trơn Form Fitted - Routine 10S21TSH019CR2,VND,44,2023-05-23,1058,112,100011,,99000,99000,99000,149000,149000,34,189,2,0,5,8,174,4.862433862433862,TP. Hồ Chí Minh,2023-11-12
0,19491184036,210001661,Routine Official,Áo Yếm Nữ 2 Dây Dệt Kim Sọc Gân Họa Tiết Form Slim Crop - Routine 10S23KNIW002,VND,12,2023-05-23,8,51,100017,,219000,219000,219000,279000,279000,22,1,0,0,0,0,1,5.0,TP. Hồ Chí Minh,2023-11-12
